Date,Open,High,Low,Close,Turnover ,Close-High,Close-Avg(High_Low),Turnover_Ratio
29-Oct-18,10078.1,10275.3,10020.35,10250.85,17514.85,-24.45,103.025,0.08651972
30-Oct-18,10239.4,10285.1,10175.35,10198.4,14789.51,-86.7,-31.825,-0.155601675
31-Oct-18,10209.55,10396,10105.1,10386.6,21513.85,-9.4,136.05,0.45466956
01-Nov-18,10441.7,10441.9,10341.9,10380.45,18111.88,-61.45,-11.45,-0.158129298
02-Nov-18,10462.3,10606.95,10457.7,10553,21758.8,-53.95,20.675,0.201355133
05-Nov-18,10558.75,10558.8,10477,10524,14761.17,-34.8,6.1,-0.321599996
06-Nov-18,10552,10600.25,10491.45,10530,14006.19,-70.25,-15.85,-0.051146352
07-Nov-18,10614.45,10616.45,10582.3,10598.4,1534.08,-18.05,-0.975,-0.890471284
09-Nov-18,10614.7,10619.55,10544.85,10585.2,15294.83,-34.35,3,8.970034157
12-Nov-18,10607.8,10645.5,10464.05,10482.2,13445.33,-163.3,-72.575,-0.120923214
13-Nov-18,10451.9,10596.25,10440.55,10582.5,13078.98,-13.75,64.1,-0.027247379
14-Nov-18,10634.9,10651.6,10532.7,10576.3,19374.89,-75.3,-15.85,0.481376224
15-Nov-18,10580.6,10646.5,10557.5,10616.7,14937.67,-29.8,14.7,-0.229019107
16-Nov-18,10644,10695.15,10631.15,10682.2,16728.88,-12.95,19.05,0.119912275
19-Nov-18,10731.25,10774.7,10688.8,10763.4,13540.9,-11.3,31.65,-0.19056745
20-Nov-18,10740.1,10740.85,10640.85,10656.2,13077.24,-84.65,-34.65,-0.034241446
21-Nov-18,10670.95,10671.3,10562.35,10600.05,15382.32,-71.25,-16.775,0.176266552
22-Nov-18,10612.65,10646.25,10512,10526.75,12254.36,-119.5,-52.375,-0.203347739
26-Nov-18,10568.3,10637.8,10489.75,10628.6,15927.25,-9.2,64.825,0.299721079
27-Nov-18,10621.45,10695.15,10596.35,10685.6,17296.28,-9.55,39.85,0.085955203
28-Nov-18,10708.75,10757.8,10699.85,10728.85,17737.28,-28.95,0.025,0.025496812
29-Nov-18,10808.7,10883.05,10782.35,10858.7,26283.43,-24.35,26,0.48181852
30-Nov-18,10892.1,10922.45,10835.1,10876.75,19964.33,-45.7,-2.025,-0.240421437
03-Dec-18,10930.7,10941.2,10845.35,10883.75,18484.91,-57.45,-9.525,-0.074103163
04-Dec-18,10877.1,10890.95,10833.35,10869.5,15857.16,-21.45,7.35,-0.142156494
05-Dec-18,10820.45,10821.05,10747.95,10782.9,15176.26,-38.15,-1.6,-0.042939593
06-Dec-18,10718.15,10722.65,10588.25,10601.15,16488.87,-121.5,-54.3,0.086491006
07-Dec-18,10644.8,10704.55,10599.35,10693.7,18597.83,-10.85,41.75,0.127902033
10-Dec-18,10508.7,10558.85,10474.95,10488.45,16524.36,-70.4,-28.45,-0.111489889
11-Dec-18,10350.05,10567.15,10333.85,10549.15,20112.91,-18,98.65,0.217167261
12-Dec-18,10591,10752.2,10560.8,10737.6,17447.45,-14.6,81.1,-0.132524831
13-Dec-18,10810.75,10838.6,10749.5,10791.55,17582.8,-47.05,-2.5,0.007757581
14-Dec-18,10784.5,10815.75,10752.1,10805.45,14486.1,-10.3,21.525,-0.176120982
17-Dec-18,10853.2,10900.35,10844.85,10888.35,12528.59,-12,15.75,-0.135130228
18-Dec-18,10850.9,10915.4,10819.1,10908.7,13556.45,-6.7,41.45,0.082041155
19-Dec-18,10930.55,10985.15,10928,10967.3,17172.64,-17.85,10.725,0.266750514
20-Dec-18,10885.2,10962.55,10880.05,10951.7,14945.94,-10.85,30.4,-0.129665561
21-Dec-18,10944.25,10963.65,10738.65,10754,18663.85,-209.65,-97.15,0.248757188
24-Dec-18,10780.9,10782.3,10649.25,10663.5,10695.6,-118.8,-52.275,-0.426934957
26-Dec-18,10635.45,10747.5,10534.55,10729.85,12831.99,-17.65,88.825,0.199744755
27-Dec-18,10817.9,10834.2,10764.45,10779.8,19119.88,-54.4,-19.525,0.490016747
28-Dec-18,10820.95,10893.6,10817.15,10859.9,12615.01,-33.7,4.525,-0.340215001
31-Dec-18,10913.2,10923.55,10853.2,10862.55,10176.13,-61,-25.825,-0.193331595
01-Jan-19,10881.7,10923.6,10807.1,10910.1,8688.26,-13.5,44.75,-0.146211772
02-Jan-19,10868.85,10895.35,10735.05,10792.5,15352.25,-102.85,-22.7,0.767010886
03-Jan-19,10796.8,10814.05,10661.25,10672.25,15030.45,-141.8,-65.4,-0.020961097
04-Jan-19,10699.7,10741.05,10628.65,10727.35,14516.74,-13.7,42.5,-0.034177952
07-Jan-19,10804.85,10835.95,10750.15,10771.8,12731.29,-64.15,-21.25,-0.12299249
08-Jan-19,10786.25,10818.45,10733.25,10802.15,13433.48,-16.3,26.3,0.055154662
09-Jan-19,10862.4,10870.4,10749.4,10855.15,16213.3,-15.25,45.25,0.206932232
10-Jan-19,10859.35,10859.35,10801.8,10821.6,12031.26,-37.75,-8.975,-0.257938853
11-Jan-19,10834.75,10850.15,10739.4,10794.95,13084.6,-55.2,0.175,0.087550265
14-Jan-19,10807,10808,10692.35,10737.6,12732.57,-70.4,-12.575,-0.026904147
15-Jan-19,10777.55,10896.95,10777.55,10886.8,14879.91,-10.15,49.55,0.168649377
16-Jan-19,10899.65,10928.15,10876.9,10890.3,13081.63,-37.85,-12.225,-0.120852882
17-Jan-19,10920.85,10930.65,10844.65,10905.2,13215.83,-25.45,17.55,0.01025866
18-Jan-19,10914.85,10928.2,10852.2,10906.95,16408.83,-21.25,16.75,0.241604197
21-Jan-19,10919.35,10987.45,10885.75,10961.85,17289.7,-25.6,25.25,0.053682682
22-Jan-19,10949.8,10949.8,10864.15,10922.75,17483.62,-27.05,15.775,0.011215926
23-Jan-19,10931.05,10944.8,10811.95,10831.5,14736.91,-113.3,-46.875,-0.157101905
24-Jan-19,10844.05,10866.6,10798.65,10849.8,15298.48,-16.8,17.175,0.03810636
25-Jan-19,10859.75,10931.7,10756.45,10780.55,20542.36,-151.15,-63.525,0.342771308
28-Jan-19,10792.45,10804.45,10630.95,10661.55,21144.33,-142.9,-56.15,0.029303839
29-Jan-19,10653.7,10690.35,10583.65,10652.2,18832.06,-38.15,15.2,-0.109356504
30-Jan-19,10702.25,10710.2,10612.85,10651.8,21214.81,-58.4,-9.725,0.126526254
31-Jan-19,10690.55,10838.05,10678.55,10830.95,27471.18,-7.1,72.65,0.294905776
01-Feb-19,10851.35,10983.45,10813.45,10893.65,23112.37,-89.8,-4.8,-0.158668466
04-Feb-19,10876.75,10927.9,10814.15,10912.25,15478.81,-15.65,41.225,-0.330280278
05-Feb-19,10908.65,10956.7,10886.7,10934.35,13435.13,-22.35,12.65,-0.132030821
06-Feb-19,10965.1,11072.6,10962.7,11062.45,15172.85,-10.15,44.8,0.12934151
07-Feb-19,11070.45,11118.1,11043.6,11069.4,13542.69,-48.7,-11.45,-0.107439275
08-Feb-19,11023.5,11041.2,10925.45,10943.6,15507.05,-97.6,-39.725,0.145049469
11-Feb-19,10930.9,10930.9,10857.1,10888.8,13818.92,-42.1,-5.2,-0.108862098
12-Feb-19,10879.7,10910.9,10823.8,10831.4,14424.78,-79.5,-35.95,0.043842789
13-Feb-19,10870.55,10891.65,10772.1,10793.65,15360.98,-98,-38.225,0.064902203
14-Feb-19,10786.1,10792.7,10718.75,10746.05,20797.41,-46.65,-9.675,0.353911664
15-Feb-19,10780.25,10785.75,10620.4,10724.4,20733.95,-61.35,21.325,-0.003051341
18-Feb-19,10738.65,10759.9,10628.4,10640.95,14903.19,-118.95,-53.2,-0.281218002
19-Feb-19,10636.7,10722.85,10585.65,10604.35,13765.01,-118.5,-49.9,-0.076371569
20-Feb-19,10655.45,10752.7,10646.4,10735.45,13209.71,-17.25,35.9,-0.040341416
21-Feb-19,10744.1,10808.85,10721.5,10789.85,14758.5,-19,24.675,0.117246329
22-Feb-19,10782.7,10801.55,10758.4,10791.65,24386.42,-9.9,11.675,0.6523644
25-Feb-19,10813.25,10887.1,10788.05,10880.1,16466.09,-7,42.525,-0.32478445
26-Feb-19,10775.3,10888.75,10729.3,10835.3,19186.75,-53.45,26.275,0.165228054
27-Feb-19,10881.2,10939.7,10751.2,10806.65,18313.85,-133.05,-38.8,-0.045494938
28-Feb-19,10865.7,10865.7,10784.85,10792.5,27123.34,-73.2,-32.775,0.481028839
01-Mar-19,10842.65,10877.9,10823.1,10863.5,15010.06,-14.4,13,-0.446599866
05-Mar-19,10864.85,10994.9,10817,10987.45,17960.03,-7.45,81.5,0.196532859
06-Mar-19,11024.85,11062.3,10998.85,11053,17850.93,-9.3,22.425,-0.0060746
07-Mar-19,11077.95,11089.05,11027.1,11058.2,15321.68,-30.85,0.125,-0.141687296
08-Mar-19,11038.85,11049,11008.95,11035.4,14369.77,-13.6,6.425,-0.062128304
11-Mar-19,11068.75,11180.9,11059.85,11168.05,17349.95,-12.85,47.675,0.207392324
12-Mar-19,11231.35,11320.4,11227,11301.2,20861.35,-19.2,27.5,0.20238675
13-Mar-19,11326.2,11352.3,11276.6,11341.7,20851.67,-10.6,27.25,-0.000464016
14-Mar-19,11382.5,11383.45,11313.75,11343.25,15661.05,-40.2,-5.35,-0.248930661
15-Mar-19,11376.85,11487,11370.8,11426.85,25143.26,-60.15,-2.05,0.605464512
18-Mar-19,11473.85,11530.15,11412.5,11462.2,16942.22,-67.95,-9.125,-0.326172501
19-Mar-19,11500.3,11543.85,11451.25,11532.4,16179.92,-11.45,34.85,-0.044994103
20-Mar-19,11553.35,11556.1,11503.1,11521.05,18311.44,-35.05,-8.55,0.131738599
22-Mar-19,11549.2,11572.8,11434.55,11456.9,19755.74,-115.9,-46.775,0.07887419
25-Mar-19,11395.65,11395.65,11311.6,11354.25,14101.14,-41.4,0.625,-0.286225674
26-Mar-19,11375.2,11496.75,11352.45,11483.25,14611.68,-13.5,58.65,0.036205583
27-Mar-19,11531.45,11546.2,11413,11445.05,18356.52,-101.15,-34.55,0.256290858
28-Mar-19,11463.65,11588.5,11452.45,11570,25719.65,-18.5,49.525,0.401117968
29-Mar-19,11625.45,11630.35,11570.15,11623.9,20515.25,-6.45,23.65,-0.202351121
01-Apr-19,11665.2,11738.1,11644.75,11669.15,18977.99,-68.95,-22.275,-0.07493255
02-Apr-19,11711.55,11729.35,11655.85,11713.2,18673.7,-16.15,20.6,-0.016033837
03-Apr-19,11735.3,11761,11629.15,11643.95,19050.95,-117.05,-51.125,0.02020221
04-Apr-19,11660.2,11662.55,11559.2,11598,19713.01,-64.55,-12.875,0.034752073
05-Apr-19,11638.4,11689.65,11609.5,11665.95,15000.35,-23.7,16.375,-0.239063441
08-Apr-19,11704.35,11710.3,11549.1,11604.5,14203.96,-105.8,-25.2,-0.053091428
09-Apr-19,11612.05,11683.9,11569.7,11671.95,15984.39,-11.95,45.15,0.125347438
10-Apr-19,11646.85,11680.05,11571.75,11584.3,22258.46,-95.75,-41.6,0.39251232
11-Apr-19,11592.55,11606.7,11550.55,11596.7,14332.2,-10,18.075,-0.356101006
12-Apr-19,11612.85,11657.35,11578.8,11643.45,13598.61,-13.9,25.375,-0.051184745
15-Apr-19,11667,11704.6,11648.25,11690.35,15635.79,-14.25,13.925,0.149807958
16-Apr-19,11736.2,11810.95,11731.55,11787.15,17585.48,-23.8,15.9,0.124694051
18-Apr-19,11856.15,11856.15,11738.5,11752.8,18271.27,-103.35,-44.525,0.038997514
22-Apr-19,11727.05,11727.05,11583.95,11594.45,13754.12,-132.6,-61.05,-0.247226931
23-Apr-19,11612.95,11645.95,11564.8,11575.95,14500.53,-70,-29.425,0.054268103
24-Apr-19,11601.5,11740.85,11578.85,11726.15,17046.66,-14.7,66.3,0.175588754
25-Apr-19,11735.7,11796.75,11624.3,11641.8,28254.3,-154.95,-68.725,0.657468384
26-Apr-19,11683.75,11762.9,11661.75,11754.65,18098.83,-8.25,42.325,-0.359430954
30-Apr-19,11748.75,11756.25,11655.9,11748.15,23324.98,-8.1,42.075,0.288756235
02-May-19,11725.55,11789.3,11699.55,11724.75,17790.06,-64.55,-19.675,-0.237295809
03-May-19,11722.6,11770.9,11699.35,11712.25,15156.32,-58.65,-22.875,-0.148045594
06-May-19,11605.8,11632.55,11571.35,11598.25,14703.42,-34.3,-3.7,-0.029881924
07-May-19,11651.5,11657.05,11484.45,11497.9,16632.84,-159.15,-72.85,0.131222532
08-May-19,11478.7,11479.1,11346.95,11359.45,17440.01,-119.65,-53.575,0.048528694
09-May-19,11322.4,11357.6,11255.05,11301.8,17602.86,-55.8,-4.525,0.009337724
10-May-19,11314.15,11345.8,11251.05,11278.9,18085.19,-66.9,-19.525,0.027400661
13-May-19,11258.7,11300.2,11125.6,11148.2,16722.91,-152,-64.7,-0.075325722
14-May-19,11151.65,11294.75,11108.3,11222.05,19906.38,-72.7,20.525,0.190365792
15-May-19,11271.7,11286.8,11136.95,11157,17931.75,-129.8,-54.875,-0.099195836
16-May-19,11180.35,11281.55,11143.35,11257.1,15629.57,-24.45,44.65,-0.128385685
17-May-19,11261.9,11426.15,11259.85,11407.15,20177.63,-19,64.15,0.290990731
20-May-19,11651.9,11845.2,11591.7,11828.25,25223.78,-16.95,109.8,0.250086358
21-May-19,11863.65,11883.55,11682.8,11709.1,20324.67,-174.45,-74.075,-0.194225846
22-May-19,11727.95,11784.8,11682.4,11737.9,19582.41,-46.9,4.3,-0.03652015
23-May-19,11901.3,12041.15,11614.5,11657.05,31180.08,-384.1,-170.775,0.592249371
24-May-19,11748,11859,11658.1,11844.1,20028.49,-14.9,85.55,-0.357651103
27-May-19,11855.5,11957.15,11812.4,11924.75,17735.36,-32.4,39.975,-0.114493404
28-May-19,11958.35,11958.55,11864.9,11928.75,28833.54,-29.8,17.025,0.625765702
29-May-19,11905.8,11931.9,11836.8,11861.1,15985.92,-70.8,-23.25,-0.445579003
30-May-19,11865.3,11968.55,11859.4,11945.9,20261.85,-22.65,31.925,0.267481008
31-May-19,11999.8,12039.25,11829.45,11922.8,22789,-116.45,-11.55,0.124724544
03-Jun-19,11953.75,12103.05,11920.1,12088.55,17451.36,-14.5,76.975,-0.234220018
04-Jun-19,12052.65,12095.2,12005.85,12021.65,15308.28,-73.55,-28.875,-0.122803037
06-Jun-19,12039.8,12039.8,11830.25,11843.75,21144.77,-196.05,-91.275,0.381263604
07-Jun-19,11865.2,11897.5,11769.5,11870.65,14939.4,-26.85,37.15,-0.293470679
10-Jun-19,11934.9,11975.05,11871.75,11922.7,13125.41,-52.35,-0.7,-0.121423216
11-Jun-19,11959.85,12000.35,11904.35,11965.6,15392.28,-34.75,13.25,0.17270851
12-Jun-19,11962.45,11962.45,11866.35,11906.2,14120.17,-56.25,-8.2,-0.082645976
13-Jun-19,11873.9,11931.35,11817.05,11914.05,18680.91,-17.3,39.85,0.322994695
14-Jun-19,11910.1,11911.85,11797.7,11823.3,16226.57,-88.55,-31.475,-0.131382251
17-Jun-19,11844,11844.05,11657.75,11672.15,13851.67,-171.9,-78.75,-0.146358719
18-Jun-19,11677.05,11727.2,11641.15,11691.5,16120.69,-35.7,7.325,0.163808407
19-Jun-19,11744.45,11802.5,11625.1,11691.45,18722.71,-111.05,-22.35,0.161408724
20-Jun-19,11653.65,11843.5,11635.05,11831.75,18839.11,-11.75,92.475,0.006217049
21-Jun-19,11827.6,11827.95,11705.1,11724.1,23346.13,-103.85,-42.425,0.239237416
24-Jun-19,11725.8,11754,11670.2,11699.65,12631.38,-54.35,-12.45,-0.458951869
25-Jun-19,11681,11814.4,11651,11796.45,13822.83,-17.95,63.75,0.094324611
26-Jun-19,11768.15,11871.85,11757.55,11847.55,14650.89,-24.3,32.85,0.059905244
27-Jun-19,11860.85,11911.15,11821.05,11841.55,23300.3,-69.6,-24.55,0.590367548
28-Jun-19,11861.15,11871.7,11775.5,11788.85,15191.9,-82.85,-34.75,-0.347995519
01-Jul-19,11839.9,11884.65,11830.8,11865.6,12874.96,-19.05,7.875,-0.152511536
02-Jul-19,11890.3,11917.45,11814.7,11910.3,13615.94,-7.15,44.225,0.057552023
03-Jul-19,11932.15,11945.2,11887.05,11916.75,14290.33,-28.45,0.625,0.049529449
04-Jul-19,11928.8,11969.25,11923.65,11946.75,14758.87,-22.5,0.3,0.032787206
05-Jul-19,11964.75,11981.75,11797.9,11811.15,18871.99,-170.6,-78.675,0.278688003
08-Jul-19,11770.4,11771.9,11523.3,11558.6,19146.25,-213.3,-89,0.014532649
09-Jul-19,11531.6,11582.55,11461,11555.9,21577.95,-26.65,34.125,0.127006594
10-Jul-19,11536.15,11593.7,11475.65,11498.9,16098.53,-94.8,-35.775,-0.253936078
11-Jul-19,11561.45,11599,11519.5,11582.9,14586.2,-16.1,23.65,-0.093942118
12-Jul-19,11601.15,11639.55,11538.6,11552.5,16947.57,-87.05,-36.575,0.161890691
15-Jul-19,11614.75,11618.4,11532.3,11588.35,15835.99,-30.05,13,-0.065589344
16-Jul-19,11596.65,11670.05,11573.95,11662.6,15967.91,-7.45,40.6,0.008330392
17-Jul-19,11670.75,11706.65,11651.15,11687.5,15250.5,-19.15,8.6,-0.044928234
18-Jul-19,11675.6,11677.15,11582.4,11596.9,16684.03,-80.25,-32.875,0.093998885
19-Jul-19,11627.95,11640.35,11399.3,11419.25,17326.4,-221.1,-100.575,0.038502089
22-Jul-19,11392.85,11398.15,11301.25,11346.2,19304.23,-51.95,-3.5,0.114151237
23-Jul-19,11372.25,11398.15,11302.8,11331.05,19199.32,-67.1,-19.425,-0.00543456
24-Jul-19,11322.45,11359.75,11229.8,11271.3,18353.13,-88.45,-23.475,-0.044073957
25-Jul-19,11290.4,11361.4,11239.35,11252.15,24329.21,-109.25,-48.225,0.325616393
26-Jul-19,11247.45,11307.6,11210.05,11284.3,20350.38,-23.3,25.475,-0.163541274
29-Jul-19,11307.5,11310.95,11152.4,11189.2,18705.92,-121.75,-42.475,-0.080807336
30-Jul-19,11213.7,11267.45,11072.65,11085.4,20545.71,-182.05,-84.65,0.098353356
31-Jul-19,11034.05,11145.3,10999.4,11118,23681.22,-27.3,45.65,0.152611421
01-Aug-19,11060.2,11076.75,10881,10980,21048.32,-96.75,1.125,-0.111180927
02-Aug-19,10930.3,11080.15,10848.95,10997.35,23972.04,-82.8,32.8,0.138905148
05-Aug-19,10895.8,10895.8,10782.6,10862.6,20824.1,-33.2,23.4,-0.131317151
06-Aug-19,10815.4,11018.55,10813.8,10948.25,21676.4,-70.3,32.075,0.04092854
07-Aug-19,10958.1,10975.65,10835.9,10855.5,21228.28,-120.15,-50.275,-0.020673175
08-Aug-19,10899.2,11058.05,10842.95,11032.45,20667.6,-25.6,81.95,-0.026411937
09-Aug-19,11087.9,11181.45,11062.8,11109.65,21092.05,-71.8,-12.475,0.020536976
13-Aug-19,11139.4,11145.9,10901.6,10925.85,24790.67,-220.05,-97.9,0.175356118
14-Aug-19,11003.25,11078.15,10935.6,11029.4,19712.81,-48.75,22.525,-0.204829478
16-Aug-19,11043.65,11068.65,10924.3,11047.8,19281.91,-20.85,51.325,-0.021858883
19-Aug-19,11094.8,11146.9,11037.85,11053.9,14120.35,-93,-38.475,-0.267689249
20-Aug-19,11063.9,11076.3,10985.3,11017,16915.96,-59.3,-13.8,0.197984469
21-Aug-19,11018.15,11034.2,10906.65,10918.7,16747.99,-115.5,-51.725,-0.009929676
22-Aug-19,10905.3,10908.25,10718.3,10741.35,18764.38,-166.9,-71.925,0.12039594
23-Aug-19,10699.6,10862.55,10637.15,10829.35,20983.75,-33.2,79.5,0.11827569
26-Aug-19,11000.3,11070.3,10756.55,11057.85,22375.99,-12.45,144.425,0.066348484
27-Aug-19,11106.55,11141.75,11049.5,11105.35,27413.16,-36.4,9.725,0.225114956
28-Aug-19,11101.3,11129.65,10987.65,11046.1,16739.43,-83.55,-12.55,-0.389365181
29-Aug-19,10996.05,11021.1,10922.4,10948.3,20127.77,-72.8,-23.45,0.202416689
30-Aug-19,10987.8,11042.6,10874.8,11023.25,21057.31,-19.35,64.55,0.046181967
03-Sep-19,10960.95,10967.5,10772.7,10797.9,16595.6,-169.6,-72.2,-0.211884139
04-Sep-19,10790.4,10858.75,10746.35,10844.65,19195.1,-14.1,42.1,0.156637904
05-Sep-19,10860.95,10920.1,10816,10847.9,18279.88,-72.2,-20.15,-0.047679877
06-Sep-19,10883.8,10957.05,10867.45,10946.2,18167.78,-10.85,33.95,-0.006132425
09-Sep-19,10936.7,11028.85,10889.8,11003.05,14762.07,-25.8,43.725,-0.187458787
11-Sep-19,11028.5,11054.8,11011.65,11035.7,19550.59,-19.1,2.475,0.324379982
12-Sep-19,11058.3,11081.75,10964.95,10982.8,17510.17,-98.95,-40.55,-0.10436616
13-Sep-19,10986.8,11084.45,10945.75,11075.9,18012.76,-8.55,60.8,0.028702748
16-Sep-19,10994.85,11052.7,10968.2,11003.5,15786.17,-49.2,-6.95,-0.123611817
17-Sep-19,11000.1,11000.1,10796.5,10817.6,17721.93,-182.5,-80.7,0.12262379
18-Sep-19,10872.8,10885.15,10804.85,10840.65,16784.43,-44.5,-4.35,-0.052900559
19-Sep-19,10845.2,10845.2,10670.25,10704.8,16642.83,-140.4,-52.925,-0.00843639
20-Sep-19,10746.8,11381.9,10691,11274.2,54081.53,-107.7,237.75,2.249539291
23-Sep-19,11542.7,11694.85,11471.35,11600.2,40005.01,-94.65,17.1,-0.260283317
24-Sep-19,11590.7,11655.05,11539.2,11588.2,26930.07,-66.85,-8.925,-0.326832564
25-Sep-19,11564.85,11564.95,11416.1,11440.2,25266.24,-124.75,-50.325,-0.061783352
26-Sep-19,11469.85,11610.85,11466.35,11571.2,30707.84,-39.65,32.6,0.215370391
27-Sep-19,11556.35,11593.6,11499.75,11512.4,19036.94,-81.2,-34.275,-0.380062551
30-Sep-19,11491.15,11508.25,11390.8,11474.45,23748.07,-33.8,24.925,0.247473071
01-Oct-19,11515.4,11554.2,11247.9,11359.9,28972.72,-194.3,-41.15,0.220003141
03-Oct-19,11322.25,11370.4,11257.35,11314,21658.38,-56.4,0.125,-0.252456104
04-Oct-19,11388.45,11400.3,11158.35,11174.75,22470.76,-225.55,-104.575,0.037508807
07-Oct-19,11196.2,11233.85,11112.65,11126.4,18641.37,-107.45,-46.85,-0.170416577
09-Oct-19,11152.95,11321.6,11090.15,11313.3,20961.54,-8.3,107.425,0.124463492
10-Oct-19,11280.5,11293.35,11208.55,11234.55,19234.31,-58.8,-16.4,-0.082399957
11-Oct-19,11257.7,11362.9,11189.4,11305.05,22511.39,-57.85,28.9,0.17037679
14-Oct-19,11335.9,11420.45,11290.05,11341.15,17499.48,-79.3,-14.1,-0.222638851
15-Oct-19,11360.85,11462.35,11342.1,11428.3,17041.55,-34.05,26.075,-0.026168206
16-Oct-19,11464.95,11481.05,11411.1,11464,18266.06,-17.05,17.925,0.071854379
17-Oct-19,11466.3,11599.1,11439.65,11586.35,20839.2,-12.75,66.975,0.140870007
18-Oct-19,11580.3,11684.7,11553.15,11661.85,22315.99,-22.85,42.925,0.070865964
22-Oct-19,11657.15,11714.35,11573.65,11588.35,29726.27,-126,-55.65,0.33206145
23-Oct-19,11596.2,11651.6,11554.4,11604.1,23397.69,-47.5,1.1,-0.212895193
24-Oct-19,11661.65,11679.6,11534.65,11582.6,25177.46,-97,-24.525,0.076066056
25-Oct-19,11646.15,11646.9,11490.75,11583.9,23611.51,-63,15.075,-0.062196504
27-Oct-19,11662.25,11672.4,11604.6,11627.15,3548.21,-45.25,-11.35,-0.849725409
29-Oct-19,11643.95,11809.4,11627.35,11786.85,27054.87,-22.55,68.475,6.624934826
30-Oct-19,11883.9,11883.95,11784.45,11844.1,22672.18,-39.85,9.9,-0.161992647
31-Oct-19,11890.45,11945,11855.1,11877.45,31304.73,-67.55,-22.6,0.380755181
01-Nov-19,11886.6,11918.3,11843.35,11890.6,24933.55,-27.7,9.775,-0.203521321
04-Nov-19,11928.9,11989.15,11905.35,11941.3,23203.88,-47.85,-5.95,-0.069371189
05-Nov-19,11974.6,11978.95,11861.9,11917.2,20995.88,-61.75,-3.225,-0.0951565
06-Nov-19,11911.5,12002.9,11850.25,11966.05,23324.97,-36.85,39.475,0.110930811
07-Nov-19,12021.1,12021.4,11946.85,12012.05,20898.24,-9.35,27.925,-0.104040005
08-Nov-19,11987.15,12034.15,11888.75,11908.15,22931.52,-126,-53.3,0.097294318
11-Nov-19,11879.2,11932.65,11853.95,11913.45,16548.47,-19.2,20.15,-0.278352678
13-Nov-19,11908.3,11946.8,11823.2,11840.45,20401.5,-106.35,-44.55,0.232833005
14-Nov-19,11858.75,11895.65,11802.65,11872.1,19114.86,-23.55,22.95,-0.063065951
15-Nov-19,11904.2,11973.65,11879.25,11895.45,22350.63,-78.2,-31,0.16928034
18-Nov-19,11915.15,11946.2,11867.6,11884.5,17991.41,-61.7,-22.4,-0.195037903
19-Nov-19,11919.45,11958.85,11881.75,11940.1,21574.84,-18.75,19.8,0.199174495
20-Nov-19,12004.75,12038.6,11966.05,11999.1,24341.14,-39.5,-3.225,0.128218796
21-Nov-19,12025.65,12028.2,11956.9,11968.4,21609.99,-59.8,-24.15,-0.112203044
22-Nov-19,11967.3,11968.1,11883.5,11914.4,19243.57,-53.7,-11.4,-0.109505835
25-Nov-19,11922.45,12084.5,11919.75,12073.75,19990.44,-10.75,71.625,0.038811406
26-Nov-19,12110.2,12132.45,12006.35,12037.7,46030.62,-94.75,-31.7,1.302631658
27-Nov-19,12068.5,12114.9,12055.15,12100.7,19937.4,-14.2,15.675,-0.566866577
28-Nov-19,12132.1,12158.8,12099.95,12151.15,21229.58,-7.65,21.775,0.064811861
29-Nov-19,12146.2,12147.4,12017.4,12056.05,21838.04,-91.35,-26.35,0.028660953
02-Dec-19,12137.05,12137.15,12023.7,12048.2,23113.18,-88.95,-32.225,0.058390771
03-Dec-19,12067.65,12068.6,11956.4,11994.2,18203.76,-74.4,-18.3,-0.212407812
04-Dec-19,11969.95,12054.7,11935.3,12043.2,22132.83,-11.5,48.2,0.215838376
05-Dec-19,12071.25,12081.2,11998.75,12018.4,19589.81,-62.8,-21.575,-0.114898095
06-Dec-19,12047.35,12057.05,11888.85,11921.5,18245.49,-135.55,-51.45,-0.068623432
09-Dec-19,11939.1,11981.95,11888.05,11937.5,16672.87,-44.45,2.5,-0.086192259
10-Dec-19,11950.5,11953.2,11844.7,11856.8,16514.63,-96.4,-42.15,-0.009490867
11-Dec-19,11867.35,11923.2,11832.3,11910.15,18760.57,-13.05,32.4,0.135996992
12-Dec-19,11944.3,12005.5,11934,11971.8,18401.22,-33.7,2.05,-0.019154535
13-Dec-19,12026.4,12098.85,12023.6,12086.7,20626.8,-12.15,25.475,0.120947415
16-Dec-19,12131.35,12134.65,12046.3,12053.95,16110.34,-80.7,-36.525,-0.218960769
17-Dec-19,12082.45,12182.75,12070.35,12165,20968.79,-17.75,38.45,0.301573399
18-Dec-19,12197,12237.7,12163.45,12221.65,22341.06,-16.05,21.075,0.065443452
19-Dec-19,12223.4,12268.35,12191.15,12259.7,19761.9,-8.65,29.95,-0.115444836
20-Dec-19,12266.45,12293.9,12252.75,12271.8,25750.24,-22.1,-1.525,0.303024507
23-Dec-19,12235.45,12287.15,12213.25,12262.75,18078.23,-24.4,12.55,-0.297939359
24-Dec-19,12269.25,12283.7,12202.1,12214.55,13864.56,-69.15,-28.35,-0.233079787
26-Dec-19,12211.85,12221.55,12118.85,12126.55,16362.31,-95,-43.65,0.180153571
27-Dec-19,12172.9,12258.45,12157.9,12245.8,13676.2,-12.65,37.625,-0.164164473
30-Dec-19,12274.9,12286.45,12213.8,12255.85,14556.73,-30.6,5.725,0.064384113
31-Dec-19,12247.1,12247.1,12151.8,12168.45,14812.89,-78.65,-31,0.017597359
